AudioMothCode,AudioMothID,SourceFile,Directory,FileName,FileSize,Encoding,NumChannels,SampleRate,AvgBytesPerSec,BitsPerSample,StartDateTime,Duration,Error,Comment,Artist,FileCreateDate,FileType,FileTypeExtension,MIMEType,Time of Day
AM-5,243B1F055B2BE9FA,GRABADOR-SDZG-AM-5/20190624_202000.WAV,GRABADOR-SDZG-AM-5,20190624_202000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,1900-01-01 20:20:00,60.00046875,,Recorded at 20:20:00 24/06/2019 (UTC) by AudioMoth 243B1F055B2BE9FA at gain setting 2 while battery state was 4.1V.,AudioMoth 243B1F055B2BE9FA,2019:12:18 06:44:22-08:00,WAV,WAV,audio/x-wav,20
AM-5,243B1F055B2BE9FA,GRABADOR-SDZG-AM-5/20190620_213000.WAV,GRABADOR-SDZG-AM-5,20190620_213000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,1900-01-01 21:30:00,60.00046875,,Recorded at 21:30:00 20/06/2019 (UTC) by AudioMoth 243B1F055B2BE9FA at gain setting 2 while battery state was 4.2V.,AudioMoth 243B1F055B2BE9FA,2019:12:18 06:26:38-08:00,WAV,WAV,audio/x-wav,21
AM-5,243B1F055B2BE9FA,GRABADOR-SDZG-AM-5/20190617_224000.WAV,GRABADOR-SDZG-AM-5,20190617_224000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,1900-01-01 22:40:00,60.00046875,,Recorded at 22:40:00 17/06/2019 (UTC) by AudioMoth 243B1F055B2BE9FA at gain setting 2 while battery state was 4.3V.,AudioMoth 243B1F055B2BE9FA,2019:12:18 06:13:24-08:00,WAV,WAV,audio/x-wav,22
AM-5,243B1F055B2BE9FA,GRABADOR-SDZG-AM-5/20190620_234000.WAV,GRABADOR-SDZG-AM-5,20190620_234000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,1900-01-01 23:40:00,60.00046875,,Recorded at 23:40:00 20/06/2019 (UTC) by AudioMoth 243B1F055B2BE9FA at gain setting 2 while battery state was 4.2V.,AudioMoth 243B1F055B2BE9FA,2019:12:18 06:27:02-08:00,WAV,WAV,audio/x-wav,23
AM-6,2466C2065B2BF148,GRABADOR-SDZG-AM-6/20190624_005000.WAV,GRABADOR-SDZG-AM-6,20190624_005000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,1900-01-01 00:50:00,60.00046875,,Recorded at 00:50:00 24/06/2019 (UTC) by AudioMoth 2466C2065B2BF148 at gain setting 2 while battery state was 4.0V.,AudioMoth 2466C2065B2BF148,2019:12:10 11:31:13-08:00,WAV,WAV,audio/x-wav,00
AM-6,2466C2065B2BF148,GRABADOR-SDZG-AM-6/20190629_012000.WAV,GRABADOR-SDZG-AM-6,20190629_012000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,1900-01-01 01:20:00,60.00046875,,Recorded at 01:20:00 29/06/2019 (UTC) by AudioMoth 2466C2065B2BF148 at gain setting 2 while battery state was 3.9V.,AudioMoth 2466C2065B2BF148,2019:12:10 12:33:43-08:00,WAV,WAV,audio/x-wav,01
AM-6,2466C2065B2BF148,GRABADOR-SDZG-AM-6/20190626_020000.WAV,GRABADOR-SDZG-AM-6,20190626_020000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,1900-01-01 02:00:00,60.00046875,,Recorded at 02:00:00 26/06/2019 (UTC) by AudioMoth 2466C2065B2BF148 at gain setting 2 while battery state was 4.0V.,AudioMoth 2466C2065B2BF148,2019:12:10 11:56:43-08:00,WAV,WAV,audio/x-wav,02
AM-6,2466C2065B2BF148,GRABADOR-SDZG-AM-6/20190629_032000.WAV,GRABADOR-SDZG-AM-6,20190629_032000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,1900-01-01 03:20:00,60.00046875,,Recorded at 03:20:00 29/06/2019 (UTC) by AudioMoth 2466C2065B2BF148 at gain setting 2 while battery state was 3.9V.,AudioMoth 2466C2065B2BF148,2019:12:10 12:34:45-08:00,WAV,WAV,audio/x-wav,03
AM-6,2466C2065B2BF148,GRABADOR-SDZG-AM-6/20190627_042000.WAV,GRABADOR-SDZG-AM-6,20190627_042000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,1900-01-01 04:20:00,60.00046875,,Recorded at 04:20:00 27/06/2019 (UTC) by AudioMoth 2466C2065B2BF148 at gain setting 2 while battery state was 4.0V.,AudioMoth 2466C2065B2BF148,2019:12:10 12:10:23-08:00,WAV,WAV,audio/x-wav,04
AM-6,2466C2065B2BF148,GRABADOR-SDZG-AM-6/20190624_055000.WAV,GRABADOR-SDZG-AM-6,20190624_055000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,1900-01-01 05:50:00,60.00046875,,Recorded at 05:50:00 24/06/2019 (UTC) by AudioMoth 2466C2065B2BF148 at gain setting 2 while battery state was 4.0V.,AudioMoth 2466C2065B2BF148,2019:12:10 11:33:49-08:00,WAV,WAV,audio/x-wav,05
AM-6,2466C2065B2BF148,GRABADOR-SDZG-AM-6/20190619_064000.WAV,GRABADOR-SDZG-AM-6,20190619_064000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,1900-01-01 06:40:00,60.00046875,,Recorded at 06:40:00 19/06/2019 (UTC) by AudioMoth 2466C2065B2BF148 at gain setting 2 while battery state was 4.2V.,AudioMoth 2466C2065B2BF148,2019:12:10 10:32:04-08:00,WAV,WAV,audio/x-wav,06
AM-6,2466C2065B2BF148,GRABADOR-SDZG-AM-6/20190614_071000.WAV,GRABADOR-SDZG-AM-6,20190614_071000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,1900-01-01 07:10:00,60.00046875,,Recorded at 07:10:00 14/06/2019 (UTC) by AudioMoth 2466C2065B2BF148 at gain setting 2 while battery state was 4.4V.,AudioMoth 2466C2065B2BF148,2019:12:10 09:30:12-08:00,WAV,WAV,audio/x-wav,07
AM-6,2466C2065B2BF148,GRABADOR-SDZG-AM-6/20190617_083000.WAV,GRABADOR-SDZG-AM-6,20190617_083000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,1900-01-01 08:30:00,60.00046875,,Recorded at 08:30:00 17/06/2019 (UTC) by AudioMoth 2466C2065B2BF148 at gain setting 2 while battery state was 4.3V.,AudioMoth 2466C2065B2BF148,2019:12:10 10:08:09-08:00,WAV,WAV,audio/x-wav,08
AM-6,2466C2065B2BF148,GRABADOR-SDZG-AM-6/20190614_093000.WAV,GRABADOR-SDZG-AM-6,20190614_093000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,1900-01-01 09:30:00,60.00046875,,Recorded at 09:30:00 14/06/2019 (UTC) by AudioMoth 2466C2065B2BF148 at gain setting 2 while battery state was 4.4V.,AudioMoth 2466C2065B2BF148,2019:12:10 09:31:25-08:00,WAV,WAV,audio/x-wav,09
AM-6,2466C2065B2BF148,GRABADOR-SDZG-AM-6/20190701_105000.WAV,GRABADOR-SDZG-AM-6,20190701_105000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,1900-01-01 10:50:00,60.00046875,,Recorded at 10:50:00 01/07/2019 (UTC) by AudioMoth 2466C2065B2BF148 at gain setting 2 while battery state was 3.8V.,AudioMoth 2466C2065B2BF148,2019:12:10 13:03:35-08:00,WAV,WAV,audio/x-wav,10
AM-6,2466C2065B2BF148,GRABADOR-SDZG-AM-6/20190626_110000.WAV,GRABADOR-SDZG-AM-6,20190626_110000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,1900-01-01 11:00:00,60.00046875,,Recorded at 11:00:00 26/06/2019 (UTC) by AudioMoth 2466C2065B2BF148 at gain setting 2 while battery state was 4.0V.,AudioMoth 2466C2065B2BF148,2019:12:10 12:01:23-08:00,WAV,WAV,audio/x-wav,11
AM-6,2466C2065B2BF148,GRABADOR-SDZG-AM-6/20190624_122000.WAV,GRABADOR-SDZG-AM-6,20190624_122000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,1900-01-01 12:20:00,60.00046875,,Recorded at 12:20:00 24/06/2019 (UTC) by AudioMoth 2466C2065B2BF148 at gain setting 2 while battery state was 4.0V.,AudioMoth 2466C2065B2BF148,2019:12:10 11:37:11-08:00,WAV,WAV,audio/x-wav,12
AM-6,2466C2065B2BF148,GRABADOR-SDZG-AM-6/20190614_133000.WAV,GRABADOR-SDZG-AM-6,20190614_133000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,1900-01-01 13:30:00,60.00046875,,Recorded at 13:30:00 14/06/2019 (UTC) by AudioMoth 2466C2065B2BF148 at gain setting 2 while battery state was 4.4V.,AudioMoth 2466C2065B2BF148,2019:12:10 09:33:29-08:00,WAV,WAV,audio/x-wav,13
AM-6,2466C2065B2BF148,GRABADOR-SDZG-AM-6/20190614_142000.WAV,GRABADOR-SDZG-AM-6,20190614_142000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,1900-01-01 14:20:00,60.00046875,,Recorded at 14:20:00 14/06/2019 (UTC) by AudioMoth 2466C2065B2BF148 at gain setting 2 while battery state was 4.4V.,AudioMoth 2466C2065B2BF148,2019:12:10 09:33:55-08:00,WAV,WAV,audio/x-wav,14
AM-6,2466C2065B2BF148,GRABADOR-SDZG-AM-6/20190702_150000.WAV,GRABADOR-SDZG-AM-6,20190702_150000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,1900-01-01 15:00:00,60.00046875,,Recorded at 15:00:00 02/07/2019 (UTC) by AudioMoth 2466C2065B2BF148 at gain setting 2 while battery state was 3.7V.,AudioMoth 2466C2065B2BF148,2019:12:10 13:18:13-08:00,WAV,WAV,audio/x-wav,15
AM-6,2466C2065B2BF148,GRABADOR-SDZG-AM-6/20190622_161000.WAV,GRABADOR-SDZG-AM-6,20190622_161000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,1900-01-01 16:10:00,60.00046875,,Recorded at 16:10:00 22/06/2019 (UTC) by AudioMoth 2466C2065B2BF148 at gain setting 2 while battery state was 4.1V.,AudioMoth 2466C2065B2BF148,2019:12:10 11:14:17-08:00,WAV,WAV,audio/x-wav,16
AM-6,2466C2065B2BF148,GRABADOR-SDZG-AM-6/20190622_170000.WAV,GRABADOR-SDZG-AM-6,20190622_170000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,1900-01-01 17:00:00,60.00046875,,Recorded at 17:00:00 22/06/2019 (UTC) by AudioMoth 2466C2065B2BF148 at gain setting 2 while battery state was 4.1V.,AudioMoth 2466C2065B2BF148,2019:12:10 11:14:43-08:00,WAV,WAV,audio/x-wav,17
AM-6,2466C2065B2BF148,GRABADOR-SDZG-AM-6/20190612_185000.WAV,GRABADOR-SDZG-AM-6,20190612_185000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,1900-01-01 18:50:00,60.00046875,,Recorded at 18:50:00 12/06/2019 (UTC) by AudioMoth 2466C2065B2BF148 at gain setting 2 while battery state was 4.5V.,AudioMoth 2466C2065B2BF148,2019:12:10 09:11:25-08:00,WAV,WAV,audio/x-wav,18
AM-6,2466C2065B2BF148,GRABADOR-SDZG-AM-6/20190615_193000.WAV,GRABADOR-SDZG-AM-6,20190615_193000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,1900-01-01 19:30:00,60.00046875,,Recorded at 19:30:00 15/06/2019 (UTC) by AudioMoth 2466C2065B2BF148 at gain setting 2 while battery state was 4.4V.,AudioMoth 2466C2065B2BF148,2019:12:10 09:49:00-08:00,WAV,WAV,audio/x-wav,19
AM-6,2466C2065B2BF148,GRABADOR-SDZG-AM-6/20190702_204000.WAV,GRABADOR-SDZG-AM-6,20190702_204000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,1900-01-01 20:40:00,60.00046875,,Recorded at 20:40:00 02/07/2019 (UTC) by AudioMoth 2466C2065B2BF148 at gain setting 2 while battery state was 3.7V.,AudioMoth 2466C2065B2BF148,2019:12:10 13:21:10-08:00,WAV,WAV,audio/x-wav,20
AM-6,2466C2065B2BF148,GRABADOR-SDZG-AM-6/20190622_211000.WAV,GRABADOR-SDZG-AM-6,20190622_211000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,1900-01-01 21:10:00,60.00046875,,Recorded at 21:10:00 22/06/2019 (UTC) by AudioMoth 2466C2065B2BF148 at gain setting 2 while battery state was 4.1V.,AudioMoth 2466C2065B2BF148,2019:12:10 11:16:53-08:00,WAV,WAV,audio/x-wav,21
AM-6,2466C2065B2BF148,GRABADOR-SDZG-AM-6/20190620_224000.WAV,GRABADOR-SDZG-AM-6,20190620_224000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,1900-01-01 22:40:00,60.00046875,,Recorded at 22:40:00 20/06/2019 (UTC) by AudioMoth 2466C2065B2BF148 at gain setting 2 while battery state was 4.2V.,AudioMoth 2466C2065B2BF148,2019:12:10 10:52:48-08:00,WAV,WAV,audio/x-wav,22
AM-6,2466C2065B2BF148,GRABADOR-SDZG-AM-6/20190619_233000.WAV,GRABADOR-SDZG-AM-6,20190619_233000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,1900-01-01 23:30:00,60.00046875,,Recorded at 23:30:00 19/06/2019 (UTC) by AudioMoth 2466C2065B2BF148 at gain setting 2 while battery state was 4.2V.,AudioMoth 2466C2065B2BF148,2019:12:10 10:40:47-08:00,WAV,WAV,audio/x-wav,23
AM-7,24CE97025B2BF1F6,GRABADOR-SDZG-AM-7/20190619_000000.WAV,GRABADOR-SDZG-AM-7,20190619_000000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,1900-01-01 00:00:00,60.00046875,,Recorded at 00:00:00 19/06/2019 (UTC) by AudioMoth 24CE97025B2BF1F6 at gain setting 2 while battery state was 4.3V.,AudioMoth 24CE97025B2BF1F6,2019:12:17 10:40:23-08:00,WAV,WAV,audio/x-wav,00
AM-7,24CE97025B2BF1F6,GRABADOR-SDZG-AM-7/20190630_015000.WAV,GRABADOR-SDZG-AM-7,20190630_015000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,1900-01-01 01:50:00,60.00046875,,Recorded at 01:50:00 30/06/2019 (UTC) by AudioMoth 24CE97025B2BF1F6 at gain setting 2 while battery state was 3.9V.,AudioMoth 24CE97025B2BF1F6,2019:12:17 11:30:11-08:00,WAV,WAV,audio/x-wav,01
AM-7,24CE97025B2BF1F6,GRABADOR-SDZG-AM-7/20190617_020000.WAV,GRABADOR-SDZG-AM-7,20190617_020000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,1900-01-01 02:00:00,60.00046875,,Recorded at 02:00:00 17/06/2019 (UTC) by AudioMoth 24CE97025B2BF1F6 at gain setting 2 while battery state was 4.3V.,AudioMoth 24CE97025B2BF1F6,2019:12:17 10:31:45-08:00,WAV,WAV,audio/x-wav,02
AM-7,24CE97025B2BF1F6,GRABADOR-SDZG-AM-7/20190618_030000.WAV,GRABADOR-SDZG-AM-7,20190618_030000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,1900-01-01 03:00:00,60.00046875,,Recorded at 03:00:00 18/06/2019 (UTC) by AudioMoth 24CE97025B2BF1F6 at gain setting 2 while battery state was 4.3V.,AudioMoth 24CE97025B2BF1F6,2019:12:17 10:36:25-08:00,WAV,WAV,audio/x-wav,03
AM-7,24CE97025B2BF1F6,GRABADOR-SDZG-AM-7/20190705_041000.WAV,GRABADOR-SDZG-AM-7,20190705_041000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,1900-01-01 04:10:00,60.00046875,,Recorded at 04:10:00 05/07/2019 (UTC) by AudioMoth 24CE97025B2BF1F6 at gain setting 2 while battery state was 3.6V.,AudioMoth 24CE97025B2BF1F6,2019:12:17 11:53:01-08:00,WAV,WAV,audio/x-wav,04
AM-7,24CE97025B2BF1F6,GRABADOR-SDZG-AM-7/20190612_052000.WAV,GRABADOR-SDZG-AM-7,20190612_052000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,1900-01-01 05:20:00,60.00046875,,Recorded at 05:20:00 12/06/2019 (UTC) by AudioMoth 24CE97025B2BF1F6 at gain setting 2 while battery state was 4.6V.,AudioMoth 24CE97025B2BF1F6,2019:12:17 10:10:05-08:00,WAV,WAV,audio/x-wav,05
AM-7,24CE97025B2BF1F6,GRABADOR-SDZG-AM-7/20190625_062000.WAV,GRABADOR-SDZG-AM-7,20190625_062000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,1900-01-01 06:20:00,60.00046875,,Recorded at 06:20:00 25/06/2019 (UTC) by AudioMoth 24CE97025B2BF1F6 at gain setting 2 while battery state was 4.1V.,AudioMoth 24CE97025B2BF1F6,2019:12:17 11:08:33-08:00,WAV,WAV,audio/x-wav,06
AM-7,24CE97025B2BF1F6,GRABADOR-SDZG-AM-7/20190624_070000.WAV,GRABADOR-SDZG-AM-7,20190624_070000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,1900-01-01 07:00:00,60.00046875,,Recorded at 07:00:00 24/06/2019 (UTC) by AudioMoth 24CE97025B2BF1F6 at gain setting 2 while battery state was 4.1V.,AudioMoth 24CE97025B2BF1F6,2019:12:17 11:04:10-08:00,WAV,WAV,audio/x-wav,07
AM-7,24CE97025B2BF1F6,GRABADOR-SDZG-AM-7/20190618_081000.WAV,GRABADOR-SDZG-AM-7,20190618_081000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,1900-01-01 08:10:00,60.00046875,,Recorded at 08:10:00 18/06/2019 (UTC) by AudioMoth 24CE97025B2BF1F6 at gain setting 2 while battery state was 4.3V.,AudioMoth 24CE97025B2BF1F6,2019:12:17 10:37:24-08:00,WAV,WAV,audio/x-wav,08
AM-7,24CE97025B2BF1F6,GRABADOR-SDZG-AM-7/20190704_090000.WAV,GRABADOR-SDZG-AM-7,20190704_090000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,1900-01-01 09:00:00,60.00046875,,Recorded at 09:00:00 04/07/2019 (UTC) by AudioMoth 24CE97025B2BF1F6 at gain setting 2 while battery state was 3.6V.,AudioMoth 24CE97025B2BF1F6,2019:12:17 11:49:36-08:00,WAV,WAV,audio/x-wav,09
AM-7,24CE97025B2BF1F6,GRABADOR-SDZG-AM-7/20190619_104000.WAV,GRABADOR-SDZG-AM-7,20190619_104000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,1900-01-01 10:40:00,60.00046875,,Recorded at 10:40:00 19/06/2019 (UTC) by AudioMoth 24CE97025B2BF1F6 at gain setting 2 while battery state was 4.2V.,AudioMoth 24CE97025B2BF1F6,2019:12:17 10:42:22-08:00,WAV,WAV,audio/x-wav,10
AM-7,24CE97025B2BF1F6,GRABADOR-SDZG-AM-7/20190623_113000.WAV,GRABADOR-SDZG-AM-7,20190623_113000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,1900-01-01 11:30:00,60.00046875,,Recorded at 11:30:00 23/06/2019 (UTC) by AudioMoth 24CE97025B2BF1F6 at gain setting 2 while battery state was 4.1V.,AudioMoth 24CE97025B2BF1F6,2019:12:17 11:00:31-08:00,WAV,WAV,audio/x-wav,11
AM-7,24CE97025B2BF1F6,GRABADOR-SDZG-AM-7/20190612_123000.WAV,GRABADOR-SDZG-AM-7,20190612_123000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,1900-01-01 12:30:00,60.00046875,,Recorded at 12:30:00 12/06/2019 (UTC) by AudioMoth 24CE97025B2BF1F6 at gain setting 2 while battery state was 4.5V.,AudioMoth 24CE97025B2BF1F6,2019:12:17 10:11:26-08:00,WAV,WAV,audio/x-wav,12
AM-7,24CE97025B2BF1F6,GRABADOR-SDZG-AM-7/20190616_133000.WAV,GRABADOR-SDZG-AM-7,20190616_133000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,1900-01-01 13:30:00,60.00046875,,Recorded at 13:30:00 16/06/2019 (UTC) by AudioMoth 24CE97025B2BF1F6 at gain setting 2 while battery state was 4.4V.,AudioMoth 24CE97025B2BF1F6,2019:12:17 10:29:25-08:00,WAV,WAV,audio/x-wav,13
AM-7,24CE97025B2BF1F6,GRABADOR-SDZG-AM-7/20190625_141000.WAV,GRABADOR-SDZG-AM-7,20190625_141000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,1900-01-01 14:10:00,60.00046875,,Recorded at 14:10:00 25/06/2019 (UTC) by AudioMoth 24CE97025B2BF1F6 at gain setting 2 while battery state was 4.1V.,AudioMoth 24CE97025B2BF1F6,2019:12:17 11:10:01-08:00,WAV,WAV,audio/x-wav,14
AM-7,24CE97025B2BF1F6,GRABADOR-SDZG-AM-7/20190613_154000.WAV,GRABADOR-SDZG-AM-7,20190613_154000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,1900-01-01 15:40:00,60.00046875,,Recorded at 15:40:00 13/06/2019 (UTC) by AudioMoth 24CE97025B2BF1F6 at gain setting 2 while battery state was 4.5V.,AudioMoth 24CE97025B2BF1F6,2019:12:17 10:16:27-08:00,WAV,WAV,audio/x-wav,15
AM-7,24CE97025B2BF1F6,GRABADOR-SDZG-AM-7/20190625_161000.WAV,GRABADOR-SDZG-AM-7,20190625_161000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,1900-01-01 16:10:00,60.00046875,,Recorded at 16:10:00 25/06/2019 (UTC) by AudioMoth 24CE97025B2BF1F6 at gain setting 2 while battery state was 4.1V.,AudioMoth 24CE97025B2BF1F6,2019:12:17 11:10:23-08:00,WAV,WAV,audio/x-wav,16
AM-7,24CE97025B2BF1F6,GRABADOR-SDZG-AM-7/20190626_170000.WAV,GRABADOR-SDZG-AM-7,20190626_170000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,1900-01-01 17:00:00,60.00046875,,Recorded at 17:00:00 26/06/2019 (UTC) by AudioMoth 24CE97025B2BF1F6 at gain setting 2 while battery state was 4.0V.,AudioMoth 24CE97025B2BF1F6,2019:12:17 11:15:02-08:00,WAV,WAV,audio/x-wav,17
AM-7,24CE97025B2BF1F6,GRABADOR-SDZG-AM-7/20190614_182000.WAV,GRABADOR-SDZG-AM-7,20190614_182000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,1900-01-01 18:20:00,60.00046875,,Recorded at 18:20:00 14/06/2019 (UTC) by AudioMoth 24CE97025B2BF1F6 at gain setting 2 while battery state was 4.4V.,AudioMoth 24CE97025B2BF1F6,2019:12:17 10:21:24-08:00,WAV,WAV,audio/x-wav,18
AM-7,24CE97025B2BF1F6,GRABADOR-SDZG-AM-7/20190624_190000.WAV,GRABADOR-SDZG-AM-7,20190624_190000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,1900-01-01 19:00:00,60.00046875,,Recorded at 19:00:00 24/06/2019 (UTC) by AudioMoth 24CE97025B2BF1F6 at gain setting 2 while battery state was 4.1V.,AudioMoth 24CE97025B2BF1F6,2019:12:17 11:06:25-08:00,WAV,WAV,audio/x-wav,19
AM-7,24CE97025B2BF1F6,GRABADOR-SDZG-AM-7/20190622_201000.WAV,GRABADOR-SDZG-AM-7,20190622_201000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,1900-01-01 20:10:00,60.00046875,,Recorded at 20:10:00 22/06/2019 (UTC) by AudioMoth 24CE97025B2BF1F6 at gain setting 2 while battery state was 4.1V.,AudioMoth 24CE97025B2BF1F6,2019:12:17 10:57:38-08:00,WAV,WAV,audio/x-wav,20
AM-7,24CE97025B2BF1F6,GRABADOR-SDZG-AM-7/20190701_212000.WAV,GRABADOR-SDZG-AM-7,20190701_212000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,1900-01-01 21:20:00,60.00046875,,Recorded at 21:20:00 01/07/2019 (UTC) by AudioMoth 24CE97025B2BF1F6 at gain setting 2 while battery state was 3.8V.,AudioMoth 24CE97025B2BF1F6,2019:12:17 11:38:23-08:00,WAV,WAV,audio/x-wav,21
AM-7,24CE97025B2BF1F6,GRABADOR-SDZG-AM-7/20190611_225000.WAV,GRABADOR-SDZG-AM-7,20190611_225000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,1900-01-01 22:50:00,60.00046875,,Recorded at 22:50:00 11/06/2019 (UTC) by AudioMoth 24CE97025B2BF1F6 at gain setting 2 while battery state was 4.6V.,AudioMoth 24CE97025B2BF1F6,2019:12:17 10:08:53-08:00,WAV,WAV,audio/x-wav,22
AM-7,24CE97025B2BF1F6,GRABADOR-SDZG-AM-7/20190618_233000.WAV,GRABADOR-SDZG-AM-7,20190618_233000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,1900-01-01 23:30:00,60.00046875,,Recorded at 23:30:00 18/06/2019 (UTC) by AudioMoth 24CE97025B2BF1F6 at gain setting 2 while battery state was 4.3V.,AudioMoth 24CE97025B2BF1F6,2019:12:17 10:40:17-08:00,WAV,WAV,audio/x-wav,23
AM-8,243B1F055B2BF156,GRABADOR-SDZG-AM-8/20190617_002000.WAV,GRABADOR-SDZG-AM-8,20190617_002000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,1900-01-01 00:20:00,60.00046875,,Recorded at 00:20:00 17/06/2019 (UTC) by AudioMoth 243B1F055B2BF156 at gain setting 2 while battery state was 4.3V.,AudioMoth 243B1F055B2BF156,2019:12:19 13:34:21-08:00,WAV,WAV,audio/x-wav,00
AM-8,243B1F055B2BF156,GRABADOR-SDZG-AM-8/20190615_015000.WAV,GRABADOR-SDZG-AM-8,20190615_015000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,1900-01-01 01:50:00,60.00046875,,Recorded at 01:50:00 15/06/2019 (UTC) by AudioMoth 243B1F055B2BF156 at gain setting 2 while battery state was 4.4V.,AudioMoth 243B1F055B2BF156,2019:12:19 13:25:37-08:00,WAV,WAV,audio/x-wav,01
AM-8,243B1F055B2BF156,GRABADOR-SDZG-AM-8/20190624_021000.WAV,GRABADOR-SDZG-AM-8,20190624_021000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,1900-01-01 02:10:00,60.00046875,,Recorded at 02:10:00 24/06/2019 (UTC) by AudioMoth 243B1F055B2BF156 at gain setting 2 while battery state was 4.0V.,AudioMoth 243B1F055B2BF156,2019:12:19 14:06:13-08:00,WAV,WAV,audio/x-wav,02
AM-8,243B1F055B2BF156,GRABADOR-SDZG-AM-8/20190615_033000.WAV,GRABADOR-SDZG-AM-8,20190615_033000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,1900-01-01 03:30:00,60.00046875,,Recorded at 03:30:00 15/06/2019 (UTC) by AudioMoth 243B1F055B2BF156 at gain setting 2 while battery state was 4.4V.,AudioMoth 243B1F055B2BF156,2019:12:19 13:25:56-08:00,WAV,WAV,audio/x-wav,03
AM-8,243B1F055B2BF156,GRABADOR-SDZG-AM-8/20190612_041000.WAV,GRABADOR-SDZG-AM-8,20190612_041000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,1900-01-01 04:10:00,60.00046875,,Recorded at 04:10:00 12/06/2019 (UTC) by AudioMoth 243B1F055B2BF156 at gain setting 2 while battery state was 4.6V.,AudioMoth 243B1F055B2BF156,2019:12:19 13:12:36-08:00,WAV,WAV,audio/x-wav,04
AM-8,243B1F055B2BF156,GRABADOR-SDZG-AM-8/20190621_050000.WAV,GRABADOR-SDZG-AM-8,20190621_050000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,1900-01-01 05:00:00,60.00046875,,Recorded at 05:00:00 21/06/2019 (UTC) by AudioMoth 243B1F055B2BF156 at gain setting 2 while battery state was 4.1V.,AudioMoth 243B1F055B2BF156,2019:12:19 13:53:14-08:00,WAV,WAV,audio/x-wav,05
